Date,Symbol,Strategy,Strike,OTM%,Premium,IV,Delta,CP Score,POP,Annualized Return,Expiry,Spread Quality
2026-04-10,TSLA,Sell Call,380.0,+9.3%,1.10,39.7%,0.0842,51.4,,11.7%,2026-04-20,Good
2026-04-10,TSLA,Sell Put,325.0,-6.5%,6.15,54.6%,-0.2354,44.7,,53.1%,2026-04-24,Good
2026-04-10,TSLA,Sell Put,325.0,-6.5%,6.15,54.6%,-0.2354,44.7,,53.1%,2026-04-24,Good
2026-04-10,TSLA,Sell Put,320.0,-7.9%,4.85,54.8%,-0.1924,47.9,,42.6%,2026-04-24,Good
2026-04-10,TSLA,Sell Put,315.0,-9.4%,3.90,55.6%,-0.1567,51.4,,34.8%,2026-04-24,Good
2026-04-10,TSLA,Sell Put,315.0,-9.4%,3.90,55.6%,-0.1567,51.4,,34.8%,2026-04-24,Good
2026-04-10,TSLA,Sell Call,367.5,+5.7%,6.40,49.7%,0.2989,40.6,,48.9%,2026-04-24,Good
2026-04-10,TSLA,Sell Call,372.5,+7.2%,5.20,49.8%,0.2511,44.1,,39.2%,2026-04-24,Good
2026-04-10,TSLA,Sell Call,375.0,+7.9%,4.65,49.8%,0.2290,45.9,,34.8%,2026-04-24,Good
2026-04-10,TSLA,Sell Call,380.0,+9.3%,3.75,49.8%,0.1889,49.6,,27.7%,2026-04-24,Good
2026-04-10,TSLA,Sell Call,382.5,+10.0%,3.35,49.9%,0.1711,51.4,,24.6%,2026-04-24,Good
2026-04-10,TSLA,Sell Put,320.0,-7.9%,6.40,51.3%,-0.2203,45.7,,36.5%,2026-05-01,Good
2026-04-10,TSLA,Sell Put,315.0,-9.4%,5.25,51.8%,-0.1852,49.4,,30.4%,2026-05-01,Good
2026-04-10,TSLA,Sell Put,315.0,-9.4%,5.25,51.8%,-0.1852,49.4,,30.4%,2026-05-01,Good
2026-04-10,TSLA,Sell Call,375.0,+7.9%,6.45,47.9%,0.2752,43.6,,31.4%,2026-05-01,Good
2026-04-10,TSLA,Sell Call,380.0,+9.3%,5.40,47.9%,0.2374,47.4,,25.9%,2026-05-01,Good
2026-04-10,TSLA,Sell Call,380.0,+9.3%,5.40,47.9%,0.2374,47.4,,25.9%,2026-05-01,Good
2026-04-10,AMZN,Sell Put,227.5,-4.8%,1.20,36.1%,-0.1377,41.6,,32.1%,2026-04-17,Good
2026-04-10,AMZN,Sell Put,225.0,-5.8%,1.01,36.4%,-0.1367,42.0,,18.2%,2026-04-20,Wide
2026-04-10,AMZN,Sell Put,225.0,-5.8%,1.01,36.4%,-0.1367,42.0,,18.2%,2026-04-20,Wide
2026-04-10,AMZN,Sell Call,245.0,+2.6%,1.65,27.8%,0.2968,30.7,,27.3%,2026-04-20,Wide
2026-04-10,AMZN,Sell Call,245.0,+2.6%,1.65,27.8%,0.2968,30.7,,27.3%,2026-04-20,Wide
2026-04-10,AMZN,Sell Call,245.0,+2.6%,1.65,27.8%,0.2968,30.7,,27.3%,2026-04-20,Wide
2026-04-10,AMZN,Sell Call,245.0,+2.6%,1.65,27.8%,0.2968,30.7,,27.3%,2026-04-20,Wide
2026-04-10,AMZN,Sell Call,245.0,+2.6%,1.65,27.8%,0.2968,30.7,,27.3%,2026-04-20,Wide
2026-04-10,AMZN,Sell Call,245.0,+2.6%,1.65,27.8%,0.2968,30.7,,27.3%,2026-04-20,Wide
2026-04-10,AMZN,Sell Put,225.0,-5.8%,1.78,35.5%,-0.1707,40.2,,22.2%,2026-04-24,Good
2026-04-10,AMZN,Sell Put,225.0,-5.8%,1.78,35.5%,-0.1707,40.2,,22.2%,2026-04-24,Good
2026-04-10,AMZN,Sell Put,222.5,-6.8%,1.38,36.5%,-0.1382,43.2,,17.4%,2026-04-24,Good
2026-04-10,AMZN,Sell Put,220.0,-7.9%,1.11,37.3%,-0.1098,46.2,,14.2%,2026-04-24,Good
2026-04-10,AMZN,Sell Call,250.0,+4.7%,1.67,28.7%,0.2164,35.9,,18.8%,2026-04-24,Good
2026-04-10,AMZN,Sell Put,225.0,-5.8%,5.25,49.5%,-0.2755,39.8,,42.6%,2026-05-01,Good
2026-04-10,AMZN,Sell Put,225.0,-5.8%,5.25,49.5%,-0.2755,39.8,,42.6%,2026-05-01,Good
2026-04-10,AMZN,Sell Put,220.0,-7.9%,3.95,50.4%,-0.2181,45.2,,32.8%,2026-05-01,Good
2026-04-10,AMZN,Sell Put,220.0,-7.9%,3.95,50.4%,-0.2181,45.2,,32.8%,2026-05-01,Good
2026-04-10,AMZN,Sell Put,215.0,-10.0%,3.00,50.5%,-0.1657,50.8,,25.5%,2026-05-01,Good
2026-04-10,AMZN,Sell Put,215.0,-10.0%,3.00,50.5%,-0.1657,50.8,,25.5%,2026-05-01,Good
2026-04-10,AMZN,Sell Call,250.0,+4.7%,5.35,42.5%,0.3513,34.6,,39.1%,2026-05-01,Good
2026-04-10,AMZN,Sell Call,255.0,+6.8%,3.85,42.2%,0.2793,40.2,,27.6%,2026-05-01,Good
2026-04-10,AMZN,Sell Call,255.0,+6.8%,3.85,42.2%,0.2793,40.2,,27.6%,2026-05-01,Good
2026-04-10,AMZN,Sell Call,260.0,+8.9%,2.80,42.1%,0.2164,46.0,,19.7%,2026-05-01,Good
2026-04-10,AMZN,Sell Call,260.0,+8.9%,2.80,42.1%,0.2164,46.0,,19.7%,2026-05-01,Good
2026-04-10,AMZN,Sell Call,265.0,+10.9%,1.89,42.3%,0.1653,49.4,,13.0%,2026-05-01,Good
2026-04-10,NVDA,Sell Put,180.0,-4.3%,1.37,33.8%,-0.1903,37.7,,30.9%,2026-04-20,Good
2026-04-10,NVDA,Sell Put,177.5,-5.6%,1.68,36.7%,-0.1853,39.9,,26.6%,2026-04-24,Good
2026-04-10,NVDA,Sell Put,177.5,-5.6%,1.68,36.7%,-0.1853,39.9,,26.6%,2026-04-24,Good
2026-04-10,NVDA,Sell Put,175.0,-7.0%,1.26,37.5%,-0.1406,43.6,,20.2%,2026-04-24,Good
2026-04-10,NVDA,Sell Call,197.5,+5.0%,1.02,26.8%,0.1823,37.2,,14.5%,2026-04-24,Good
2026-04-10,NVDA,Sell Put,180.0,-4.3%,3.25,36.7%,-0.2793,34.5,,33.0%,2026-05-01,Good
2026-04-10,NVDA,Sell Put,175.0,-7.0%,2.10,38.0%,-0.1878,42.0,,21.9%,2026-05-01,Good
2026-04-10,NVDA,Sell Put,175.0,-7.0%,2.10,38.0%,-0.1878,42.0,,21.9%,2026-05-01,Good
2026-04-10,NVDA,Sell Put,175.0,-7.0%,2.10,38.0%,-0.1878,42.0,,21.9%,2026-05-01,Good
2026-04-10,NVDA,Sell Put,170.0,-9.6%,1.33,39.7%,-0.1223,49.4,,14.3%,2026-05-01,Good
2026-04-10,NVDA,Sell Put,170.0,-9.6%,1.33,39.7%,-0.1223,49.4,,14.3%,2026-05-01,Good
2026-04-10,NVDA,Sell Call,195.0,+3.7%,2.58,28.8%,0.3220,30.7,,24.1%,2026-05-01,Good
2026-04-10,NVDA,Sell Call,200.0,+6.3%,1.42,28.8%,0.2007,39.1,,13.0%,2026-05-01,Good
2026-04-10,NVDA,Sell Call,200.0,+6.3%,1.42,28.8%,0.2007,39.1,,13.0%,2026-05-01,Good
