Date,Symbol,Strategy,Strike,OTM%,Premium,IV,Delta,CP Score,POP,Annualized Return,Expiry,Spread Quality
2026-03-30,TSLA,Sell Call,392.5,+7.9%,2.19,40.9%,0.1424,46.8,,20.4%,2026-04-10,Good
2026-03-30,TSLA,Sell Call,397.5,+9.3%,1.62,41.4%,0.1074,50.7,,14.9%,2026-04-10,Good
2026-03-30,TSLA,Sell Call,400.0,+10.0%,1.38,41.4%,0.0914,52.6,,12.6%,2026-04-10,Good
2026-03-30,TSLA,Sell Put,340.0,-6.5%,6.25,48.1%,-0.2343,42.4,,39.5%,2026-04-17,Good
2026-03-30,TSLA,Sell Put,340.0,-6.5%,6.25,48.1%,-0.2343,42.4,,39.5%,2026-04-17,Good
2026-03-30,TSLA,Sell Put,335.0,-7.9%,5.10,48.6%,-0.1952,45.9,,32.7%,2026-04-17,Good
2026-03-30,TSLA,Sell Put,330.0,-9.3%,4.25,50.2%,-0.1647,49.5,,27.7%,2026-04-17,Good
2026-03-30,TSLA,Sell Put,325.0,-10.7%,3.60,51.4%,-0.1376,51.5,,23.8%,2026-04-17,Good
2026-03-30,TSLA,Sell Call,382.5,+5.2%,6.50,41.3%,0.3111,36.7,,36.5%,2026-04-17,Good
2026-03-30,TSLA,Sell Call,385.0,+5.8%,5.75,41.1%,0.2843,38.5,,32.1%,2026-04-17,Good
2026-03-30,TSLA,Sell Call,390.0,+7.2%,4.65,41.2%,0.2377,42.3,,25.6%,2026-04-17,Good
2026-03-30,TSLA,Sell Call,392.5,+7.9%,4.00,40.8%,0.2138,44.1,,21.9%,2026-04-17,Good
2026-03-30,TSLA,Sell Call,397.5,+9.3%,3.05,40.5%,0.1723,48.0,,16.5%,2026-04-17,Good
2026-03-30,TSLA,Sell Call,400.0,+10.0%,2.72,40.4%,0.1541,49.9,,14.6%,2026-04-17,Good
2026-03-30,AMZN,Sell Put,190.0,-5.6%,1.25,44.7%,-0.1800,42.3,,30.0%,2026-04-08,Wide
2026-03-30,AMZN,Sell Put,190.0,-5.6%,1.25,44.7%,-0.1800,42.3,,30.0%,2026-04-08,Wide
2026-03-30,AMZN,Sell Call,210.0,+4.4%,1.23,35.1%,0.2181,37.7,,26.7%,2026-04-08,Wide
2026-03-30,AMZN,Sell Put,190.0,-5.6%,1.94,42.4%,-0.1919,41.6,,37.3%,2026-04-10,Good
2026-03-30,AMZN,Sell Put,190.0,-5.6%,1.94,42.4%,-0.1919,41.6,,37.3%,2026-04-10,Good
2026-03-30,AMZN,Sell Put,187.5,-6.8%,1.52,43.6%,-0.1512,44.8,,29.6%,2026-04-10,Good
2026-03-30,AMZN,Sell Put,185.0,-8.1%,1.20,44.8%,-0.1178,48.1,,23.7%,2026-04-10,Good
2026-03-30,AMZN,Sell Put,185.0,-8.1%,1.20,44.8%,-0.1178,48.1,,23.7%,2026-04-10,Good
2026-03-30,AMZN,Sell Call,210.0,+4.4%,1.78,34.1%,0.2397,36.7,,30.9%,2026-04-10,Good
2026-03-30,AMZN,Sell Call,212.5,+5.6%,1.20,33.3%,0.1738,40.2,,20.6%,2026-04-10,Good
2026-03-30,AMZN,Sell Put,190.0,-5.6%,2.99,41.1%,-0.2372,39.1,,33.8%,2026-04-17,Good
2026-03-30,AMZN,Sell Put,190.0,-5.6%,2.99,41.1%,-0.2372,39.1,,33.8%,2026-04-17,Good
2026-03-30,AMZN,Sell Put,187.5,-6.8%,2.48,42.1%,-0.1986,42.5,,28.4%,2026-04-17,Good
2026-03-30,AMZN,Sell Put,185.0,-8.1%,2.04,43.2%,-0.1657,45.8,,23.7%,2026-04-17,Good
2026-03-30,AMZN,Sell Put,185.0,-8.1%,2.04,43.2%,-0.1657,45.8,,23.7%,2026-04-17,Good
2026-03-30,AMZN,Sell Put,180.0,-10.5%,1.37,45.3%,-0.1128,51.2,,16.3%,2026-04-17,Good
2026-03-30,AMZN,Sell Call,210.0,+4.4%,2.91,34.4%,0.3054,33.9,,29.8%,2026-04-17,Good
2026-03-30,AMZN,Sell Call,212.5,+5.6%,2.22,34.0%,0.2489,37.5,,22.4%,2026-04-17,Good
2026-03-30,AMZN,Sell Call,215.0,+6.9%,1.64,33.4%,0.1973,41.2,,16.4%,2026-04-17,Good
2026-03-30,AMZN,Sell Call,217.5,+8.1%,1.18,32.9%,0.1515,45.0,,11.6%,2026-04-17,Good
2026-03-30,NVDA,Sell Put,160.0,-4.7%,1.18,40.7%,-0.1689,42.3,,44.9%,2026-04-06,Good
2026-03-30,NVDA,Sell Put,160.0,-4.7%,1.71,43.0%,-0.2113,40.9,,48.8%,2026-04-08,Good
2026-03-30,NVDA,Sell Put,157.5,-6.2%,1.26,44.6%,-0.1553,44.6,,36.5%,2026-04-08,Good
2026-03-30,NVDA,Sell Call,175.0,+4.3%,1.28,34.3%,0.2193,37.7,,33.4%,2026-04-08,Good
2026-03-30,NVDA,Sell Put,160.0,-4.7%,2.17,44.0%,-0.2378,39.9,,49.5%,2026-04-10,Good
2026-03-30,NVDA,Sell Put,157.5,-6.2%,1.68,45.6%,-0.1841,43.6,,38.9%,2026-04-10,Good
2026-03-30,NVDA,Sell Put,155.0,-7.7%,1.27,46.9%,-0.1398,47.4,,29.9%,2026-04-10,Good
2026-03-30,NVDA,Sell Put,155.0,-7.7%,1.27,46.9%,-0.1398,47.4,,29.9%,2026-04-10,Good
2026-03-30,NVDA,Sell Call,175.0,+4.3%,1.69,35.4%,0.2549,36.5,,35.2%,2026-04-10,Good
2026-03-30,NVDA,Sell Call,177.5,+5.8%,1.10,34.8%,0.1791,40.7,,22.6%,2026-04-10,Good
2026-03-30,NVDA,Sell Put,160.0,-4.7%,3.25,43.4%,-0.2801,37.2,,43.6%,2026-04-17,Good
2026-03-30,NVDA,Sell Put,157.5,-6.2%,2.62,44.4%,-0.2306,41.1,,35.7%,2026-04-17,Good
2026-03-30,NVDA,Sell Put,155.0,-7.7%,2.15,45.9%,-0.1903,45.1,,29.8%,2026-04-17,Good
2026-03-30,NVDA,Sell Put,155.0,-7.7%,2.15,45.9%,-0.1903,45.1,,29.8%,2026-04-17,Good
2026-03-30,NVDA,Sell Put,152.5,-9.2%,1.70,46.9%,-0.1535,49.0,,23.9%,2026-04-17,Good
2026-03-30,NVDA,Sell Put,150.0,-10.6%,1.39,48.4%,-0.1248,51.3,,19.9%,2026-04-17,Good
2026-03-30,NVDA,Sell Call,175.0,+4.3%,2.74,36.2%,0.3208,33.7,,33.6%,2026-04-17,Good
2026-03-30,NVDA,Sell Call,177.5,+5.8%,2.00,35.5%,0.2545,37.9,,24.2%,2026-04-17,Good
2026-03-30,NVDA,Sell Call,180.0,+7.2%,1.44,35.0%,0.1962,42.3,,17.2%,2026-04-17,Good
2026-03-30,NVDA,Sell Call,182.5,+8.7%,1.01,34.7%,0.1469,46.7,,11.9%,2026-04-17,Good
2026-03-30,NVDA,Sell Call,182.5,+8.7%,1.01,34.7%,0.1469,46.7,,11.9%,2026-04-17,Good
